NAME         REFERENCE               TARGETS       MINPODS   MAXPODS   REPLICAS   AGE
php-apache   Deployment/php-apache   cpu: 68%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 68%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 68%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 68%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 68%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 60%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 62%/50%   1         10        7          152m
php-apache   Deployment/php-apache   cpu: 62%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 62%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 62%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 62%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 67%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 67%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 67%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 67%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 59%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 59%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 59%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 59%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 59%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 54%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 54%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 54%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 54%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 54%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 14%/50%   1         10        7          153m
php-apache   Deployment/php-apache   cpu: 14%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 14%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 14%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          154m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          155m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          156m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          157m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        7          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          158m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          159m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          159m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          159m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          159m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          159m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          159m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          159m
