NAME         REFERENCE               TARGETS       MINPODS   MAXPODS   REPLICAS   AGE
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 121%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 121%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 121%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 121%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 110%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 110%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 110%/50%   1         10        5          96m
php-apache   Deployment/php-apache   cpu: 110%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 110%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 105%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 105%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 105%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 105%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 105%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 114%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 115%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 115%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 115%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 115%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 113%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 113%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 113%/50%   1         10        5          97m
php-apache   Deployment/php-apache   cpu: 113%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 113%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 103%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 103%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 103%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 103%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 103%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 102%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 102%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 102%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 102%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 128%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 128%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 128%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 128%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 128%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          98m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 108%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 111%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 111%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 111%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 111%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 100%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 100%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 100%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 100%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 100%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          99m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          100m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          101m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          102m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          103m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          104m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          104m
