NAME         REFERENCE               TARGETS       MINPODS   MAXPODS   REPLICAS   AGE
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          129m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 45%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 45%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 45%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 45%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          130m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 44%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 44%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 44%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 44%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 44%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          131m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 42%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        5          132m
NAME         REFERENCE               TARGETS       MINPODS   MAXPODS   REPLICAS   AGE
php-apache   Deployment/php-apache   cpu: 45%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 45%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          132m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 29%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 29%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 29%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 29%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 29%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          133m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          134m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          135m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          136m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          137m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        5          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        3          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        3          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        3          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        3          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        3          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          138m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          138m
